v.id,on road old,on road now,years,km ,rating,condition,economy,top speed,hp,torque,buying price,profit 
1359,918354,948354,3,25413,4,1,14,182,78,108,744723,8
1360,1007752,1017752,1,9999,3,7,20,173,128,146,849352,13
1361,589021,629021,4,32560,1,6,11,177,139,185,407286,8
1362,810308,880308,7,61096,5,2,7,194,132,105,584254,10
1363,1105366,1135366,3,27603,2,6,17,191,127,128,929284,10
1364,1014729,1114729,10,95420,5,7,8,171,112,157,670753,15
1365,456203,506203,5,48230,4,7,19,146,137,83,256369,14
1366,874375,884375,1,9867,1,2,14,171,112,195,716716,5
1367,785261,885261,10,87390,3,8,9,193,92,183,449392,13
1368,779794,839794,6,44472,3,8,12,158,85,173,579067,13
1369,788452,828452,4,39904,2,6,20,168,124,192,599288,9
1370,672093,772093,10,73240,3,1,18,142,52,91,350969,7
1371,414310,434310,2,16454,3,5,11,181,140,191,249588,11
1372,518649,608649,9,75402,2,10,11,153,87,152,235642,13
1373,406248,486248,8,77096,4,2,20,167,126,139,148320,7
1374,1089297,1119297,3,26853,5,7,7,196,75,138,913645,15
1375,559392,639392,8,78616,5,8,12,178,102,127,299377,14
1376,946325,1046325,10,88810,1,1,6,169,55,96,609819,3
1377,960656,1000656,4,28672,3,6,20,160,79,89,782641,12
1378,681101,741101,6,43368,1,2,6,152,107,114,482166,5
1379,908465,1008465,10,97010,4,1,16,169,86,135,563480,6
1380,1141510,1181510,4,33564,1,10,10,184,69,137,958443,14
1381,533872,563872,3,26490,3,5,11,173,131,157,358903,10
1382,1139841,1219841,8,79928,3,6,6,147,97,163,878826,10
1383,484485,494485,1,9189,5,5,17,182,77,151,326895,13
1384,541407,591407,5,45940,2,5,11,144,130,121,344191,10
1385,902484,922484,2,15282,4,9,8,155,109,191,738539,15
1386,311024,381024,7,64848,1,1,6,190,120,115,81673,5
1387,581416,621416,4,28480,2,10,16,197,108,170,403356,15
1388,369807,469807,10,76540,2,7,14,197,75,120,44948,12
1389,918390,928390,1,7033,4,10,7,183,101,166,762652,15
1390,456770,466770,1,8650,5,10,8,175,135,95,299344,16
1391,1127030,1217030,9,68886,1,1,8,163,91,148,851399,5
1392,1078122,1148122,7,57330,5,3,14,141,71,142,855749,9
1393,615408,695408,8,56312,3,5,13,194,52,189,378092,9
1394,487713,557713,7,65548,3,8,13,158,57,124,256879,14
1395,769049,839049,7,56042,1,6,17,140,73,86,548049,9
1396,303574,403574,10,89550,5,2,9,193,82,173,-34127,10
1397,968962,1068962,10,92170,1,6,15,175,121,149,628641,10
1398,798977,858977,6,52644,5,10,20,180,140,115,589782,18
1399,419729,499729,8,79016,5,9,16,192,103,111,159241,15
1400,347245,447245,10,84880,1,4,10,192,95,166,14390,6
1401,318445,328445,1,9980,3,8,16,181,80,163,159985,12
1402,1188376,1288376,10,95290,3,10,11,148,65,113,844455,15
1403,997205,1037205,4,29660,2,8,12,196,125,191,818121,11
1404,967502,997502,3,25149,1,1,11,162,104,199,794414,4
1405,1049744,1119744,7,57372,2,6,18,151,74,105,827329,10
1406,766270,846270,8,58376,1,3,13,193,125,175,527242,6
1407,1061559,1141559,8,62008,3,7,19,159,96,197,818383,13
1408,1191047,1261047,7,52661,4,1,9,197,124,163,973604,8
1409,302396,382396,8,62808,3,9,13,157,73,115,58264,15
1410,541617,571617,3,28872,3,9,6,193,91,132,363946,14
1411,809194,849194,4,32424,4,6,13,174,53,100,627346,12
1412,393480,453480,6,53610,3,4,19,188,103,194,183943,8
1413,573068,593068,2,18598,3,2,19,156,57,166,406463,6
1414,351924,421924,7,60907,5,3,14,179,128,156,125974,11
1415,741669,791669,5,36075,2,7,20,163,91,99,554150,12
1416,588984,618984,3,22722,4,5,16,194,74,165,417700,12
1417,1054711,1114711,6,46362,2,8,17,180,69,156,852173,13
1418,727275,807275,8,69048,3,7,6,175,92,153,477059,12
1419,1003923,1083923,8,71136,3,4,10,177,72,103,751868,10
1420,360818,450818,9,85095,4,2,6,200,88,107,68610,9
1421,1190352,1220352,3,26730,1,1,16,174,68,118,1015683,4
1422,756131,786131,3,22785,5,3,17,183,128,146,584867,10
1423,1165651,1175651,1,8478,5,9,19,150,89,166,1008468,16
1424,654505,664505,1,7134,3,8,18,154,100,192,498891,12
1425,1044073,1104073,6,43698,2,9,9,165,99,92,844120,13
1426,730333,740333,1,9843,2,9,8,176,117,125,572010,12
1427,615603,695603,8,79824,3,3,11,177,129,126,354947,7
1428,961884,971884,1,7034,2,3,13,158,90,164,806874,6
1429,1055924,1125924,7,59976,2,6,13,193,65,187,830905,9
1430,997863,1017863,2,18240,1,10,7,199,111,185,831112,13
1431,1019996,1069996,5,42550,5,9,8,199,57,114,825617,16
1432,846419,856419,1,8216,2,2,19,168,71,173,690318,5
1433,1114767,1144767,3,28674,2,1,19,185,139,147,938059,4
1434,999882,1049882,5,40705,4,3,20,174,64,124,807901,9
1435,437198,527198,9,86553,1,8,9,174,112,126,143277,11
1436,598839,608839,1,7689,1,3,15,165,94,133,443265,5
1437,491146,551146,6,47298,5,9,20,184,135,122,287368,15
1438,465981,525981,6,59376,5,2,19,174,107,194,250678,10
1439,800768,890768,9,89460,2,7,19,174,52,119,503940,10
1440,413879,513879,10,87690,5,9,12,154,55,156,77485,17
1441,917135,947135,3,24489,1,3,16,161,92,112,744519,6
1442,331165,371165,4,31972,5,10,16,181,97,107,149394,16
1443,493976,503976,1,8379,3,2,6,183,51,166,337621,8
1444,645306,655306,1,8959,4,8,13,196,115,143,487790,13
1445,835289,855289,2,17884,1,4,7,171,108,196,669398,6
1446,1016953,1086953,7,63819,5,8,19,193,122,96,787696,16
1447,1086059,1176059,9,74673,4,10,10,187,55,152,803633,17
1448,818949,848949,3,29316,1,10,20,175,137,107,640911,13
1449,562212,622212,6,48870,5,5,13,178,94,164,357166,11
1450,497651,547651,5,48240,2,2,6,180,135,143,298402,5
1451,922098,952098,3,23544,5,10,13,174,106,155,749536,17
1452,1001522,1101522,10,94700,2,1,14,166,71,146,659031,4
1453,1126501,1196501,7,68222,5,1,9,172,113,181,893408,8
1454,698032,748032,5,49300,1,6,6,141,140,195,497456,10
1455,728148,778148,5,47165,1,7,9,148,67,159,529622,9
1456,1164296,1234296,7,51541,5,4,17,177,72,152,947629,11
1457,741345,761345,2,15450,5,5,14,193,52,176,577463,12
1458,471055,491055,2,17762,4,5,10,143,82,106,304942,12
1459,526120,606120,8,57392,3,9,20,168,67,163,287404,15
1460,813804,863804,5,37090,1,1,10,189,66,143,625893,4
1461,591057,611057,2,19288,2,9,7,165,96,107,423258,12
1462,305484,355484,5,40895,3,9,15,181,85,118,112908,15
1463,785003,855003,7,54565,5,6,18,195,103,110,565152,13
1464,658293,708293,5,35730,4,7,7,188,78,124,470959,12
1465,1174558,1214558,4,28324,1,5,14,153,75,150,997146,9
1466,939267,979267,4,31884,4,1,17,197,135,84,758384,7
1467,1044801,1064801,2,17996,2,5,15,197,93,113,878622,8
1468,675795,755795,8,62128,4,3,15,142,78,84,432748,9
1469,471427,531427,6,52014,5,9,15,175,78,144,262933,17
1470,451114,461114,1,7708,1,3,14,173,89,192,295521,5
1471,874810,924810,5,42275,3,6,13,192,67,132,681091,10
1472,866586,926586,6,53316,4,10,14,143,92,126,656790,16
1473,482839,512839,3,26304,5,7,13,148,63,139,307736,13
1474,1071524,1131524,6,54660,5,9,13,172,87,107,860384,16
1475,1195060,1215060,2,16990,3,1,14,161,134,149,1030154,5
1476,398153,468153,7,63301,1,9,6,160,99,90,169645,12
1477,967269,1057269,9,75564,5,7,17,145,64,93,684100,13
1478,447439,467439,2,16560,5,2,13,187,68,178,282696,10
1479,595195,685195,9,69534,1,6,16,155,135,144,318461,10
1480,680977,710977,3,22824,3,9,11,172,83,174,509354,14
1481,553061,653061,10,74510,5,2,20,155,92,162,230400,8
1482,1081827,1171827,9,74610,5,1,8,164,76,154,800104,7
1483,546764,606764,6,49428,4,10,18,156,68,146,340856,16
1484,1183917,1283917,10,73710,5,3,9,162,66,171,861971,9
1485,1097418,1187418,9,70074,1,7,7,194,80,176,820059,11
1486,793128,893128,10,87200,1,1,17,195,118,172,458232,5
1487,531708,551708,2,18520,1,3,9,191,54,191,365272,7
1488,1130894,1220894,9,88695,4,9,15,198,53,190,834519,16
1489,706637,726637,2,15584,4,5,9,176,75,175,542702,12
1490,399907,419907,2,16692,1,8,16,171,131,126,234864,11
1491,556036,616036,6,42786,2,8,7,195,72,196,357074,11
1492,1124337,1184337,6,42792,1,10,6,192,90,115,925290,14
1493,970425,1010425,4,30800,4,9,9,157,98,175,789970,14
1494,1194745,1214745,2,14048,1,2,18,170,135,169,1032874,4
1495,1099824,1159824,6,44442,3,4,14,189,118,166,899455,10
1496,967654,1027654,6,49674,1,6,16,168,130,138,762053,10
1497,633250,703250,7,51233,3,3,19,148,86,88,417146,7
1498,476677,546677,7,53928,3,2,7,196,120,81,257967,6
1499,1092430,1162430,7,53319,2,3,19,196,85,87,874329,6
1500,740828,750828,1,9731,4,5,20,157,94,113,582777,11
1501,873031,973031,10,78360,5,2,8,159,80,187,546520,8
1502,422989,512989,9,81981,4,5,17,175,103,124,133640,11
1503,510564,580564,7,61481,5,10,19,141,50,158,283501,16
1504,397671,437671,4,36700,2,10,13,150,130,175,211391,14
1505,1117342,1177342,6,45024,3,6,6,162,131,118,916223,12
1506,995263,1055263,6,44760,5,3,10,149,131,124,794491,10
1507,1000368,1090368,9,69606,3,5,13,187,64,120,723477,11
1508,724320,824320,10,99820,5,5,7,199,133,92,376100,12
1509,868503,928503,6,48480,3,10,18,154,99,162,663616,15
1510,373457,423457,5,49840,4,2,16,169,119,172,172428,7
1511,992850,1082850,9,75699,2,2,17,193,57,164,710218,5
1512,1139522,1239522,10,87930,4,10,20,151,52,172,802888,15
1513,661568,691568,3,28689,2,2,20,200,59,84,484752,5
1514,537446,567446,3,28047,4,10,9,192,100,166,360452,15
1515,525659,575659,5,47070,1,6,20,169,124,96,327313,9
1516,1085654,1105654,2,15318,4,9,12,156,99,116,921673,14
1517,1136068,1146068,1,7498,4,6,14,168,75,137,980169,12
1518,1030718,1050718,2,19836,2,6,20,140,97,192,862614,10
1519,982274,1072274,9,63441,1,7,18,173,111,137,711548,11
1520,1066846,1096846,3,22983,4,2,14,168,96,173,895556,9
1521,865272,905272,4,30224,2,3,8,186,127,134,686049,7
1522,1050845,1140845,9,67806,1,5,12,150,127,90,775926,9
1523,1132743,1202743,7,67501,1,2,8,198,72,104,900644,5
1524,567879,617879,5,48865,3,10,18,141,74,129,367258,16
1525,952593,982593,3,24054,1,2,11,176,57,123,780505,5
1526,543581,643581,10,83770,3,8,12,169,102,133,211332,12
1527,565074,615074,5,38635,5,5,8,154,139,134,374914,13
1528,604725,704725,10,86940,1,1,10,162,61,169,270089,5
1529,1183093,1193093,1,7813,4,5,18,144,122,103,1026960,11
1530,375273,395273,2,15040,5,8,16,167,131,145,211570,15
1531,1179342,1269342,9,68058,4,6,10,177,125,185,903835,11
1532,1004668,1064668,6,50652,2,7,15,156,85,103,797921,11
1533,1085924,1175924,9,77877,2,7,16,162,94,112,800679,10
1534,945610,965610,2,15554,1,6,9,159,78,100,781873,8
1535,315222,415222,10,95340,1,3,18,152,73,187,22000,7
1536,506138,586138,8,70048,5,8,13,188,67,195,254691,16
1537,706919,776919,7,57407,2,9,10,190,79,189,484226,13
1538,1103431,1193431,9,89109,4,1,13,158,67,193,807298,6
1539,740351,830351,9,69201,4,3,18,173,103,156,463950,9
1540,461189,551189,9,72153,5,1,17,148,64,113,181923,9
1541,512457,522457,1,7929,1,2,14,168,139,194,356736,4
1542,390836,460836,7,62342,5,4,16,193,75,94,163368,12
1543,553127,573127,2,18798,3,1,13,173,79,193,386413,7
1544,1175369,1245369,7,49581,1,8,9,185,52,198,960662,12
1545,964112,1014112,5,46030,4,9,9,150,131,122,766326,16
1546,502579,532579,3,29628,4,4,17,174,116,113,324472,11
1547,511787,551787,4,28416,3,2,7,196,100,119,334372,8
1548,621377,651377,3,21507,1,6,15,199,59,177,451476,10
1549,1154798,1244798,9,76491,1,10,16,173,75,136,870779,14
1550,1083926,1173926,9,89316,5,2,13,196,59,170,787410,10
1551,1136141,1226141,9,64215,2,1,8,188,65,156,865086,4
1552,1174828,1254828,8,72896,1,3,9,198,124,102,921280,6
1553,1153010,1253010,10,88950,2,4,19,156,69,156,815996,8
1554,1002626,1062626,6,50556,4,1,12,192,105,138,796319,6
1555,871204,901204,3,24447,2,1,9,193,73,84,698723,6
1556,959316,1009316,5,39465,1,2,7,187,66,131,768935,5
1557,454226,554226,10,70230,5,9,16,165,121,133,135292,15
1558,740304,760304,2,15100,4,2,17,186,114,194,577108,9
1559,671035,771035,10,85630,5,5,15,180,55,80,337005,13
1560,483491,503491,2,19790,5,3,16,186,121,189,315433,9
1561,394014,474014,8,61968,4,4,14,164,76,141,151042,9
1562,556543,576543,2,16846,3,1,16,160,116,138,391781,5
1563,487546,557546,7,65205,3,9,6,157,104,101,256978,15
1564,799998,829998,3,21543,5,8,6,151,50,162,629581,14
1565,529495,569495,4,29028,1,8,6,158,124,112,351124,11
1566,1183752,1253752,7,52514,5,5,17,150,127,123,966031,12
1567,657227,667227,1,7670,5,5,9,156,77,128,501156,12
1568,419461,509461,9,81189,1,3,17,146,114,119,131339,5
1569,579895,619895,4,28368,5,3,13,191,100,135,402267,10
1570,609004,649004,4,38556,2,6,12,168,84,88,421188,11
1571,814887,834887,2,14222,1,10,19,148,128,110,652154,13
1572,414028,454028,4,31372,3,3,6,175,81,86,233568,8
1573,716222,746222,3,22575,2,7,17,145,64,179,545085,10
1574,705932,755932,5,43625,2,8,9,177,126,112,510782,12
1575,733645,813645,8,76608,1,5,20,199,105,192,476205,9
1576,674492,694492,2,18476,2,8,20,150,58,112,507584,12
1577,307082,367082,6,55560,2,7,13,188,127,124,95427,12
1578,670552,740552,7,50190,1,8,7,192,104,141,455236,11
1579,732178,762178,3,27063,3,9,6,149,75,198,556316,13
1580,839193,929193,9,88812,3,10,14,178,99,159,542701,14
1581,453702,553702,10,77860,5,6,8,156,133,106,127363,14
1582,637018,697018,6,56454,4,3,17,176,121,117,424637,10
1583,644209,694209,5,46625,5,4,18,146,105,156,446140,12
1584,362590,452590,9,66663,2,10,7,148,87,108,88322,14
1585,738248,788248,5,47685,1,2,19,172,113,199,539647,4
1586,1139199,1199199,6,56862,1,1,11,193,80,90,926865,3
1587,370089,400089,3,25665,3,9,9,200,78,179,195625,15
1588,1088976,1118976,3,28290,1,5,16,162,77,173,912379,7
1589,501786,581786,8,71312,5,10,13,147,133,149,248931,16
1590,413565,493565,8,71272,2,7,16,162,123,97,161206,11
1591,914613,954613,4,34808,5,1,14,167,55,157,730717,8
1592,1049946,1099946,5,49955,1,6,14,145,132,180,848715,10
1593,704812,744812,4,39080,1,5,15,190,103,91,516644,8
1594,377007,437007,6,48576,1,7,12,143,104,105,172419,11
1595,874699,944699,7,50365,5,6,13,142,79,188,659048,14
1596,1119515,1209515,9,89001,4,8,11,155,57,103,822909,15
1597,954950,964950,1,9336,5,1,17,164,117,130,797549,8
1598,705062,735062,3,26538,5,6,8,164,128,164,529802,14
1599,971600,1071600,10,71450,1,6,9,144,81,137,651999,9
1600,695343,705343,1,7662,2,2,17,192,63,137,539796,6
1601,409143,499143,9,69849,3,10,7,169,90,90,131614,14
1602,684917,704917,2,18242,5,10,6,193,91,139,517868,16
1603,1156679,1236679,8,57440,4,1,17,147,121,163,918496,6
1604,1021253,1041253,2,14060,5,8,8,200,137,161,858530,16
1605,405729,435729,3,24519,1,10,6,196,61,104,232488,14
1606,950607,1040607,9,89757,4,9,18,185,121,115,653170,14
1607,693362,753362,6,45450,1,6,9,155,51,148,491985,10
1608,305770,345770,4,35400,2,6,17,154,121,132,121110,10
1609,1187993,1217993,3,22545,3,6,15,163,71,188,1016886,12
1610,734323,744323,1,8853,2,2,14,157,139,82,577585,6
1611,598527,668527,7,62818,3,10,8,171,61,110,370271,15
1612,633254,713254,8,79336,2,8,7,191,74,157,372750,13
1613,469356,489356,2,19746,1,9,14,163,67,94,301178,13
1614,974445,1074445,10,94320,2,3,16,186,52,135,632150,7
1615,324963,364963,4,37184,4,4,10,180,76,191,138519,11
1616,411071,421071,1,7189,4,9,15,142,101,168,255250,16
1617,493691,593691,10,70820,4,5,6,191,112,139,174552,12
1618,569217,619217,5,39935,4,1,7,161,114,191,378182,6
1619,416473,516473,10,82270,4,3,7,186,103,128,86052,10
1620,436392,486392,5,47365,5,6,10,181,55,188,237423,14
1621,518239,588239,7,64113,4,6,14,187,55,92,288919,11
1622,752763,772763,2,16584,4,1,15,162,80,129,588172,7
1623,363908,373908,1,7100,4,6,11,167,101,103,208407,13
1624,369762,429762,6,47964,1,7,15,167,65,124,165786,11
1625,357563,367563,1,9046,5,3,11,167,80,102,200280,11
1626,918944,938944,2,15074,4,7,16,164,92,134,755359,14
1627,497845,577845,8,65336,3,10,17,168,50,197,251110,14
1628,1146877,1236877,9,85176,2,4,11,143,102,123,854588,9
1629,1114913,1204913,9,77787,5,1,13,189,139,85,830013,7
1630,794155,884155,9,80235,1,6,6,158,127,143,506720,8
1631,763224,863224,10,97300,2,8,13,152,117,135,417524,13
1632,1142928,1232928,9,78660,2,3,6,146,93,168,857244,6
1633,844731,914731,7,65681,1,7,8,171,99,82,614007,10
1634,905597,1005597,10,99970,2,7,9,194,63,194,557308,12
1635,1058837,1068837,1,7023,4,4,7,198,79,181,903577,10
1636,365880,465880,10,79590,3,2,15,195,59,125,38315,7
1637,516412,526412,1,7169,1,5,13,194,86,107,361178,7
1638,453288,473288,2,17470,5,3,19,140,117,149,287550,10
1639,968276,1008276,4,34432,1,5,7,159,132,82,784756,8
1640,463914,563914,10,88380,4,5,20,194,112,152,127215,11
1641,922020,1012020,9,80397,2,8,6,179,120,125,634174,11
1642,560495,610495,5,43020,4,9,6,178,117,142,365719,14
1643,747258,757258,1,7439,5,2,7,180,69,113,591667,8
1644,358509,438509,8,69592,2,2,20,188,67,197,108265,5
1645,767600,817600,5,43920,2,2,13,191,56,121,572671,7
1646,453567,513567,6,48330,4,7,14,174,125,101,248982,12
1647,1036644,1066644,3,27996,4,10,14,162,137,98,859701,16
1648,680350,700350,2,16052,4,5,17,179,118,87,515947,10
1649,1036640,1116640,8,56480,4,5,15,147,61,130,799073,12
1650,1177268,1187268,1,9423,4,8,16,181,92,146,1019288,15
1651,1043546,1113546,7,55055,4,5,11,185,118,132,823365,10
1652,795338,865338,7,66479,5,10,7,141,83,172,563277,16
1653,1165412,1235412,7,58590,3,8,14,170,74,118,941536,14
1654,759112,849112,9,80001,3,2,10,189,54,131,472087,6
1655,803813,853813,5,37860,2,9,11,174,91,169,614349,14
1656,581303,611303,3,24765,4,10,15,175,70,130,407591,15
1657,407357,427357,2,14338,4,2,7,162,57,97,244923,9
1658,1033783,1083783,5,41415,2,6,19,164,104,181,841007,9
1659,397276,417276,2,17144,1,4,9,195,85,156,232125,8
1660,742565,772565,3,28932,5,1,16,148,76,96,565326,9
1661,1060259,1150259,9,74970,1,7,14,200,62,158,778004,11
1662,436046,456046,2,15096,3,3,8,157,95,84,272854,8
1663,1010673,1090673,8,57152,2,2,16,150,105,188,772869,7
1664,871800,921800,5,44825,3,1,15,180,138,196,675966,6
1665,513754,523754,1,8764,2,7,19,182,139,151,356670,10
1666,739532,819532,8,60184,5,8,13,158,139,94,497949,15
1667,1032790,1092790,6,57342,1,7,7,167,86,100,819436,11
1668,856381,906381,5,46450,3,2,16,178,75,113,658831,7
1669,320669,420669,10,72020,5,5,10,181,126,155,22345,12
1670,549448,569448,2,16460,3,3,18,149,74,107,384892,7
1671,512797,602797,9,72216,1,7,15,189,65,116,233296,9
1672,795796,895796,10,90940,4,4,12,173,92,175,456620,11
1673,1048442,1138442,9,71019,5,8,19,199,63,86,769743,15
1674,1189156,1269156,8,68864,1,2,7,169,50,168,939733,5
1675,609136,639136,3,21924,5,4,16,173,120,135,438650,12
1676,1038799,1058799,2,14032,2,6,12,165,133,102,876499,9
1677,906638,936638,3,23025,5,8,12,167,61,150,734739,14
1678,566282,646282,8,66000,1,2,17,181,136,87,319723,4
1679,705903,805903,10,70150,4,5,19,182,116,159,387434,12
1680,696535,756535,6,52260,2,2,9,170,99,188,488615,6
1681,421105,481105,6,54264,3,10,12,141,139,139,210434,15
1682,743678,823678,8,76680,2,5,6,149,111,182,486079,9
1683,520680,590680,7,68523,2,1,9,176,94,81,287559,5
1684,603700,693700,9,63036,4,8,20,170,98,109,333059,13
1685,904918,994918,9,65475,5,5,8,174,65,200,631994,13
1686,459367,559367,10,85210,4,5,8,155,75,148,125838,12
1687,987877,1067877,8,73208,4,2,6,170,133,175,733837,9
1688,383543,413543,3,22167,2,3,10,193,129,109,213158,8
1689,535952,605952,7,58660,5,5,11,153,99,171,312085,11
1690,1079792,1109792,3,29583,3,2,13,166,53,123,901991,7
1691,1009844,1049844,4,29756,1,2,7,184,107,133,831273,6
1692,650484,720484,7,60473,5,2,8,163,116,142,425053,9
1693,829444,929444,10,95180,4,1,20,168,78,185,486289,7
1694,860883,890883,3,21489,3,2,14,183,89,168,691176,7
1695,982998,992998,1,9569,1,1,16,185,104,121,825732,5
1696,769578,869578,10,73020,3,4,17,187,140,174,448407,10
1697,1194218,1284218,9,64260,1,1,7,196,72,156,923213,3
1698,805114,835114,3,28953,4,1,7,193,85,152,627943,6
1699,900566,990566,9,78912,3,4,19,149,124,180,614454,9
1700,374512,424512,5,45875,1,3,17,142,69,95,177628,6
1701,520129,600129,8,68688,4,5,19,151,101,119,270354,12
1702,399608,439608,4,29520,2,10,17,185,74,164,220508,14
1703,526949,616949,9,73404,4,6,18,143,90,129,246096,12
1704,1110973,1190973,8,79608,2,5,8,182,125,98,850446,9
1705,499241,579241,8,77408,1,10,12,157,52,83,240586,12
1706,628378,668378,4,33172,2,2,10,172,53,85,446298,7
1707,861629,931629,7,60473,5,4,10,174,70,114,636030,12
1708,734519,754519,2,16654,5,7,19,168,119,95,569277,13
1709,907104,947104,4,30340,5,6,14,175,63,138,727261,12
1710,626233,706233,8,67200,3,4,6,147,70,159,378114,9
1711,511960,531960,2,16016,1,2,18,192,99,86,348121,6
1712,1078642,1148642,7,59178,2,6,11,165,88,137,854421,10
1713,911643,991643,8,62560,5,1,11,146,130,110,668251,8
1714,1195920,1245920,5,38880,1,9,17,178,84,194,1005515,12
1715,987272,997272,1,7555,5,8,14,143,82,80,831085,14
1716,476034,496034,2,16536,4,2,17,142,73,138,311402,8
1717,1001415,1091415,9,78570,5,8,14,190,83,192,715165,16
1718,814592,864592,5,47495,2,10,8,161,114,181,615416,14
1719,385757,395757,1,8463,2,8,15,144,135,138,228893,11
1720,644431,734431,9,84852,2,9,20,187,138,92,352051,13
1721,894047,984047,9,82206,2,8,8,179,122,131,604392,11
1722,620647,650647,3,26238,1,6,9,169,81,118,446015,9
1723,870532,960532,9,77130,3,4,10,183,76,145,586202,8
1724,1165959,1255959,9,76176,2,5,9,181,53,125,882583,10
1725,446877,476877,3,24108,3,7,8,142,126,156,274126,11
1726,531937,551937,2,14088,4,7,19,143,115,165,369338,14
1727,810108,910108,10,93770,5,5,13,160,113,83,467938,13
1728,980553,1070553,9,65421,3,7,8,158,107,155,707683,13
1729,919334,949334,3,26106,1,9,9,164,116,198,744585,12
1730,1048199,1078199,3,22746,2,4,11,181,63,172,877146,8
1731,1121720,1201720,8,67768,4,2,8,150,75,165,873120,8
1732,594255,654255,6,45450,1,10,14,154,101,83,392550,13
1733,844081,924081,8,79064,4,8,6,178,93,109,583693,14
1734,606707,646707,4,38120,3,8,10,190,132,190,419084,14
1735,389809,409809,2,19190,4,4,13,178,101,197,222351,10
1736,925710,935710,1,7174,3,1,20,167,110,115,770651,7
1737,761741,821741,6,51294,3,5,12,177,80,124,554435,10
1738,498473,558473,6,53004,4,6,12,189,75,171,289293,12
1739,490711,580711,9,74817,5,1,20,175,132,88,208781,7
1740,780796,790796,1,9793,3,4,13,171,130,200,622851,8
1741,948849,1008849,6,47352,5,9,8,180,67,146,745017,16
1742,731451,821451,9,79173,3,8,15,185,120,151,444750,13
1743,359750,409750,5,39345,1,1,6,171,130,193,169584,3
1744,902425,972425,7,66794,2,5,9,147,134,149,670673,9
1745,604750,674750,7,61005,4,3,13,175,104,97,378787,8
1746,644440,714440,7,55944,2,5,8,172,80,166,423538,10
1747,584430,624430,4,32952,1,9,9,145,106,169,402054,11
1748,403897,503897,10,80020,4,3,12,142,126,196,75726,8
1749,554018,604018,5,40535,3,3,7,186,120,131,362294,7
1750,387246,407246,2,19738,1,6,18,165,70,112,219325,8
1751,306698,406698,10,82300,2,9,12,155,83,197,24081,12
1752,1168001,1258001,9,68832,2,9,9,150,72,198,891641,14
1753,989133,1059133,7,56931,3,2,11,199,74,102,767420,7
1754,445994,485994,4,39432,2,4,16,153,74,175,257474,7
1755,1036274,1126274,9,81972,5,10,14,187,110,158,746478,16
1756,384007,444007,6,45774,2,6,15,157,67,188,182221,9
1757,593618,633618,4,32052,3,3,19,178,100,164,412478,8
1758,962510,1042510,8,58184,1,7,7,179,113,103,723322,10
1759,1135251,1215251,8,78016,1,3,10,189,100,106,876583,7
1760,459221,539221,8,69400,2,9,12,144,128,168,208574,14
1761,815327,885327,7,49980,4,9,18,175,78,102,599909,15
1762,1050793,1090793,4,36392,2,9,17,182,99,91,864898,13
1763,718509,778509,6,50094,4,8,7,182,94,176,512083,14
1764,700937,740937,4,36288,2,9,13,141,58,127,515146,14
1765,1036684,1056684,2,17740,2,7,10,185,53,98,870593,11
1766,830734,910734,8,67760,1,2,15,168,50,98,582415,6
1767,313208,323208,1,8569,2,6,6,161,83,182,156402,10
1768,316014,406014,9,79974,1,10,15,176,136,180,28512,13
1769,887786,957786,7,62937,1,9,18,152,91,166,659642,13
1770,1193068,1223068,3,21234,4,8,18,188,116,96,1023035,13
1771,561896,611896,5,44080,1,1,18,160,65,110,366995,4
1772,944531,994531,5,48065,2,6,6,174,95,84,745105,10
1773,965808,975808,1,9547,4,7,17,163,139,184,807781,14
1774,500628,520628,2,18750,1,9,18,192,133,150,333446,13
1775,800774,850774,5,41895,2,9,11,153,74,126,607275,14
1776,762303,842303,8,65496,3,3,6,149,85,94,515975,9
1777,843321,883321,4,35092,3,1,14,178,77,200,659321,6
1778,999682,1089682,9,87354,1,1,20,176,135,95,705583,3
1779,1185297,1275297,9,73251,1,9,9,149,91,194,904597,12
1780,927611,1027611,10,83550,5,6,9,198,91,114,595582,12
1781,1121942,1221942,10,85020,4,10,11,177,79,152,788218,15
1782,1052482,1132482,8,76136,2,4,17,147,102,95,795514,9
1783,756409,766409,1,9580,5,10,19,179,131,108,598053,16
1784,638686,688686,5,40930,1,5,16,147,66,91,446567,9
1785,532832,612832,8,74544,5,4,17,188,73,125,277201,10
1786,359123,459123,10,78000,4,1,14,168,121,84,33148,6
1787,574759,624759,5,45015,3,3,16,192,70,131,378555,7
1788,1169950,1189950,2,14652,1,1,16,199,134,187,1007570,3
1789,619820,639820,2,17500,2,9,8,198,115,111,453809,13
1790,612019,682019,7,59626,2,8,6,154,138,195,387186,12
1791,1061514,1111514,5,45995,1,7,14,145,78,158,864158,9
1792,810726,910726,10,98990,2,5,6,174,110,103,463585,10
1793,416629,476629,6,47676,2,2,6,146,83,101,213293,5
1794,687398,707398,2,17504,1,1,15,191,82,199,522166,4
1795,887386,947386,6,57942,2,6,6,178,120,145,673432,11
1796,557460,627460,7,65898,4,7,12,146,128,121,326276,14
1797,749736,809736,6,44316,5,6,14,152,96,151,549165,12
1798,1001227,1091227,9,89397,5,5,19,144,70,131,704381,12
1799,512218,562218,5,49395,5,1,14,159,115,174,311634,9
1800,604786,674786,7,64246,2,2,19,189,97,114,375849,6
